,category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
83,chill,Mixer,Nap Eyes,Indie Blend,4YociY6HnRQ44cidYCewMZ,Mixer,spotify:track:4YociY6HnRQ44cidYCewMZ,276072,6,0.34,0.763,0.3720000000000001,0.389,107.757,3.67e-05,7,1,0.114,-10.2,0.0343
84,chill,Dear Island,bewilder,Indie Blend,7zJnezj70XyOLqwrf2RmUE,"Carry On, Carry On",spotify:track:7zJnezj70XyOLqwrf2RmUE,234413,13,0.00629,0.599,0.8190000000000001,0.528,122.3,0.000149,0,1,0.188,-4.057,0.0282
85,chill,Gonna Be Alright,Michelle David,Indie Blend,5iwbO3zPL3DRZt4JNpXwYa,Gonna Be Alright,spotify:track:5iwbO3zPL3DRZt4JNpXwYa,173437,10,0.242,0.7290000000000001,0.802,0.868,127.223,1.21e-05,7,1,0.218,-7.189,0.0806
86,chill,Follow the Leader,Foxygen,Indie Blend,0CgErl5Gg9GzmlEjEhukGU,Follow the Leader,spotify:track:0CgErl5Gg9GzmlEjEhukGU,253227,24,0.0658,0.514,0.589,0.726,115.283,5.34e-05,2,1,0.0862,-8.249,0.032
87,chill,Olympus,The Horse Company,Indie Blend,2BWUVp0LKSDAilY3sDFbCp,Cornershop,spotify:track:2BWUVp0LKSDAilY3sDFbCp,295613,2,0.0308,0.6809999999999999,0.6459999999999999,0.439,101.958,0.0452,4,0,0.557,-7.542000000000002,0.0274
88,chill,Late Night Tales: Groove Armada,"Midlake,Beyond The Wizards Sleeve",Indie Blend,2wlXzNdamSpzRS93ynfkrc,Roscoe (Beyond the Wizard’s Sleeve Remix),spotify:track:2wlXzNdamSpzRS93ynfkrc,413640,2,0.16399999999999998,0.512,0.691,0.518,121.807,0.000241,8,0,0.11,-6.794,0.0384
89,chill,Queen's Parade,Swimming Tapes,Indie Blend,5qSn2CAnFWVNTawnreFO7h,Queen's Parade,spotify:track:5qSn2CAnFWVNTawnreFO7h,225316,2,0.000582,0.442,0.742,0.598,131.504,0.000633,7,1,0.0757,-8.493,0.0291
90,chill,My Lover Cindy,Marika Hackman,Indie Blend,3hFwoxLDpAOMyKCEHf0RaD,My Lover Cindy,spotify:track:3hFwoxLDpAOMyKCEHf0RaD,191093,0,0.0683,0.569,0.545,0.416,134.89700000000002,0.0138,2,1,0.0888,-7.729,0.0352
91,chill,Outside,Sun Drift,Indie Blend,6zHJnS3UknTXdPGdyGxuWZ,Better Off Outside,spotify:track:6zHJnS3UknTXdPGdyGxuWZ,231813,1,0.585,0.601,0.512,0.535,106.928,0.00239,7,1,0.182,-11.097,0.0313
92,chill,Carin at the Liquor Store,The National,Indie Blend,0a4Ek9cn6NaZBhGrz4WVdw,Carin at the Liquor Store,spotify:track:0a4Ek9cn6NaZBhGrz4WVdw,213733,2,0.594,0.54,0.615,0.239,93.17,0.8029999999999999,10,1,0.12,-9.264,0.034
93,chill,She´s Leaving,Amble,Indie Blend,5KFwBUjKLNtVXmUD2547c6,She´s Leaving,spotify:track:5KFwBUjKLNtVXmUD2547c6,245065,3,0.478,0.612,0.456,0.221,113.111,0.0046700000000000005,7,1,0.107,-8.905,0.0256
94,chill,Ghost Melodies,Dan Flynn,Indie Blend,6ShDiHCMDgdRDzzY0bKrb6,One Eye Open,spotify:track:6ShDiHCMDgdRDzzY0bKrb6,219067,2,0.797,0.518,0.374,0.37,117.429,0.488,7,0,0.141,-11.015,0.0304
95,chill,Divide,Joel Gion,Indie Blend,6Bo8oxItiAU208pkLhreh6,Divide,spotify:track:6Bo8oxItiAU208pkLhreh6,226013,2,0.5670000000000001,0.443,0.8220000000000001,0.418,144.315,0.499,0,1,0.0999,-7.582999999999998,0.0356
96,chill,Because of You,Tangarine,Indie Blend,5PZG4DSksRFoTkMgtS6RL4,Nobody Wants To Be The One,spotify:track:5PZG4DSksRFoTkMgtS6RL4,211173,22,0.21,0.665,0.768,0.962,89.405,0.00213,1,0,0.155,-7.513,0.0482
