current_track-next_track,current_track,next_track,energy_median,valence_median,tempo_median,energy_ct,valence_ct,tempo_ct,energy_nt,valence_nt,tempo_nt,energy_mid_pont,valence_mid_pont,tempo_mid_pont,diff_energy,diff_valence,diff_tempo,euclidian_dist_midpoint_median,euclidian_dist_track
2mBP9IsENazdoJ9ep5iR8i_371akJ9fYgSkrAFMyWoTdL,2mBP9IsENazdoJ9ep5iR8i,371akJ9fYgSkrAFMyWoTdL,0.642,0.487,113.815,0.151,0.197,136.75799999999998,0.198,0.214,141.987,0.1745,0.20550000000000002,139.3725,0.04700000000000002,0.017000000000000015,5.2290000000000125,25.56332538520762,5.229238854747423
0BfPVt9Rgngm70OTpy1TPE_6pzVq321Hg1CWIJyMHWOFr,0BfPVt9Rgngm70OTpy1TPE,6pzVq321Hg1CWIJyMHWOFr,0.642,0.487,113.815,0.608,0.565,94.479,0.614,0.5479999999999999,90.094,0.611,0.5565,92.28649999999999,0.0060000000000000045,0.017000000000000015,4.385000000000005,21.528634501519143,4.385037057996208
0BfPVt9Rgngm70OTpy1TPE_3J5YrOvX2A0EA0j4BARQ9o,0BfPVt9Rgngm70OTpy1TPE,3J5YrOvX2A0EA0j4BARQ9o,0.642,0.487,113.815,0.608,0.565,94.479,0.5870000000000001,0.536,96.057,0.5975,0.5505,95.268,0.02099999999999991,0.028999999999999918,1.5780000000000032,18.54716208750007,1.57840615812281
0BfPVt9Rgngm70OTpy1TPE_7Il2yWQmsqKgSkLQvHTPUI,0BfPVt9Rgngm70OTpy1TPE,7Il2yWQmsqKgSkLQvHTPUI,0.642,0.487,113.815,0.608,0.565,94.479,0.594,0.503,86.131,0.601,0.534,90.305,0.014000000000000012,0.06199999999999994,8.347999999999999,23.510082730607298,8.348241970618723
0BfPVt9Rgngm70OTpy1TPE_34awK00Tgp6KW6jgxiY5mR,0BfPVt9Rgngm70OTpy1TPE,34awK00Tgp6KW6jgxiY5mR,0.642,0.487,113.815,0.608,0.565,94.479,0.603,0.57,98.011,0.6054999999999999,0.5674999999999999,96.245,0.0050000000000000044,0.0050000000000000044,3.5320000000000107,17.57022232357917,3.5320070781355994
0BfPVt9Rgngm70OTpy1TPE_3Vtl4Xc9cKVs1UoenXtScn,0BfPVt9Rgngm70OTpy1TPE,3Vtl4Xc9cKVs1UoenXtScn,0.642,0.487,113.815,0.608,0.565,94.479,0.614,0.616,90.523,0.611,0.5905,92.501,0.0060000000000000045,0.05100000000000005,3.956000000000003,21.314273838205224,3.9563332771646054
0BfPVt9Rgngm70OTpy1TPE_5cj54CVe4pQZ9cUKgbsZrG,0BfPVt9Rgngm70OTpy1TPE,5cj54CVe4pQZ9cUKgbsZrG,0.642,0.487,113.815,0.608,0.565,94.479,0.631,0.5770000000000001,93.984,0.6194999999999999,0.571,94.2315,0.02300000000000002,0.012000000000000122,0.4950000000000046,19.583693076128416,0.49567933182653934
0BfPVt9Rgngm70OTpy1TPE_6UYMm9Jx9a05o0FDUBzNgr,0BfPVt9Rgngm70OTpy1TPE,6UYMm9Jx9a05o0FDUBzNgr,0.642,0.487,113.815,0.608,0.565,94.479,0.593,0.607,92.068,0.6005,0.586,93.2735,0.015000000000000013,0.04200000000000004,2.4110000000000014,20.54178048514782,2.4114124491675013
0BfPVt9Rgngm70OTpy1TPE_3gIvZFUitwJFtMZq3TWRJx,0BfPVt9Rgngm70OTpy1TPE,3gIvZFUitwJFtMZq3TWRJx,0.642,0.487,113.815,0.608,0.565,94.479,0.57,0.56,90.97,0.589,0.5625,92.7245,0.038000000000000034,0.0049999999999998926,3.5090000000000003,21.090701730857596,3.5092093126514983
0BfPVt9Rgngm70OTpy1TPE_3Ol2xnObFdKV9pmRD2t9x8,0BfPVt9Rgngm70OTpy1TPE,3Ol2xnObFdKV9pmRD2t9x8,0.642,0.487,113.815,0.608,0.565,94.479,0.5870000000000001,0.536,96.057,0.5975,0.5505,95.268,0.02099999999999991,0.028999999999999918,1.5780000000000032,18.54716208750007,1.57840615812281
0BfPVt9Rgngm70OTpy1TPE_0oNwIWGkPR3hKjOU8nO3im,0BfPVt9Rgngm70OTpy1TPE,0oNwIWGkPR3hKjOU8nO3im,0.642,0.487,113.815,0.608,0.565,94.479,0.614,0.546,92.109,0.611,0.5555,93.294,0.0060000000000000045,0.018999999999999902,2.3700000000000045,20.52113774258143,2.370083753794372
0BfPVt9Rgngm70OTpy1TPE_4jwP0pxx7su04FYc6J12EQ,0BfPVt9Rgngm70OTpy1TPE,4jwP0pxx7su04FYc6J12EQ,0.642,0.487,113.815,0.608,0.565,94.479,0.62,0.537,95.078,0.614,0.5509999999999999,94.77850000000001,0.012000000000000007,0.027999999999999917,0.5989999999999895,19.03662817439054,0.5997741241500875
0H1iykZgTGLQ7UzqTakG7k_3mr584ZFSkZrWja9kJAzlb,0H1iykZgTGLQ7UzqTakG7k,3mr584ZFSkZrWja9kJAzlb,0.642,0.487,113.815,0.512,0.0544,83.399,0.552,0.0789,75.881,0.532,0.06665,79.64,0.040000000000000036,0.0245,7.5180000000000025,34.177762055501816,7.5181463307121135
4W6lFeuSPi2pnFTIOrMUiD_0nJW01T7XtvILxQgC5J7Wh,4W6lFeuSPi2pnFTIOrMUiD,0nJW01T7XtvILxQgC5J7Wh,0.642,0.487,113.815,0.285,0.438,76.884,0.28,0.387,72.795,0.2825,0.4125,74.8395,0.004999999999999949,0.050999999999999934,4.088999999999999,38.97722913125046,4.089321092797677
4W6lFeuSPi2pnFTIOrMUiD_6ZB88dgZcLlJpGSr6zmJeY,4W6lFeuSPi2pnFTIOrMUiD,6ZB88dgZcLlJpGSr6zmJeY,0.642,0.487,113.815,0.285,0.438,76.884,0.274,0.436,72.109,0.27949999999999997,0.437,74.4965,0.01100000000000001,0.0019999999999999467,4.775000000000006,39.32020280339358,4.7750130889873015
4W6lFeuSPi2pnFTIOrMUiD_1qlc10Iyy8AhJ4zJqwzx4Z,4W6lFeuSPi2pnFTIOrMUiD,1qlc10Iyy8AhJ4zJqwzx4Z,0.642,0.487,113.815,0.285,0.438,76.884,0.311,0.494,74.976,0.298,0.46599999999999997,75.93,0.026000000000000027,0.05600000000000005,1.9080000000000013,37.88656756688311,1.9089986904133813
4W6lFeuSPi2pnFTIOrMUiD_27orDqCYGF5Dd3YLiqkhQK,4W6lFeuSPi2pnFTIOrMUiD,27orDqCYGF5Dd3YLiqkhQK,0.642,0.487,113.815,0.285,0.438,76.884,0.332,0.429,82.03399999999998,0.3085,0.4335,79.45899999999999,0.047000000000000035,0.00899999999999995,5.149999999999976,34.35766028850045,5.150222325298177
4W6lFeuSPi2pnFTIOrMUiD_3WbwBEgBHJrdAliLv4BSAf,4W6lFeuSPi2pnFTIOrMUiD,3WbwBEgBHJrdAliLv4BSAf,0.642,0.487,113.815,0.285,0.438,76.884,0.274,0.436,72.109,0.27949999999999997,0.437,74.4965,0.01100000000000001,0.0019999999999999467,4.775000000000006,39.32020280339358,4.7750130889873015
4W6lFeuSPi2pnFTIOrMUiD_4g1NXho7CDYnWzwvQISprj,4W6lFeuSPi2pnFTIOrMUiD,4g1NXho7CDYnWzwvQISprj,0.642,0.487,113.815,0.285,0.438,76.884,0.313,0.416,77.483,0.299,0.427,77.18350000000001,0.028000000000000025,0.02199999999999991,0.5990000000000038,36.6331549453497,0.6000574972450594
4W6lFeuSPi2pnFTIOrMUiD_5XZPQKONiLM4qANnE7JLeX,4W6lFeuSPi2pnFTIOrMUiD,5XZPQKONiLM4qANnE7JLeX,0.642,0.487,113.815,0.285,0.438,76.884,0.252,0.393,80.83,0.26849999999999996,0.4155,78.857,0.032999999999999974,0.044999999999999984,3.9459999999999984,34.960068342324504,3.946394557060911
4AF9tkZUxzpvTz8FfJ61ZS_7FI63EqRLE5SFcfViWIASS,4AF9tkZUxzpvTz8FfJ61ZS,7FI63EqRLE5SFcfViWIASS,0.642,0.487,113.815,0.339,0.353,110.063,0.311,0.34,112.009,0.325,0.34650000000000003,111.036,0.02799999999999997,0.012999999999999956,1.946000000000012,2.800548205262673,1.9462448458505914
4AF9tkZUxzpvTz8FfJ61ZS_7086QbyiN4ITmlngO7XwgA,4AF9tkZUxzpvTz8FfJ61ZS,7086QbyiN4ITmlngO7XwgA,0.642,0.487,113.815,0.339,0.353,110.063,0.348,0.37,117.983,0.3435,0.3615,114.023,0.009000000000000008,0.017000000000000015,7.920000000000003,0.38485906511345075,7.920023358551414
4HLNo8wZoxWejkPY9W59J4_5kRPPEWFJIMox5qIkQkiz5,4HLNo8wZoxWejkPY9W59J4,5kRPPEWFJIMox5qIkQkiz5,0.642,0.487,113.815,0.299,0.184,96.657,0.262,0.228,104.085,0.28049999999999997,0.20600000000000002,100.371,0.036999999999999984,0.04400000000000001,7.427999999999982,13.451794647927096,7.428222465704696
4HLNo8wZoxWejkPY9W59J4_53XWuA9al7XOHZWP1hK7DL,4HLNo8wZoxWejkPY9W59J4,53XWuA9al7XOHZWP1hK7DL,0.642,0.487,113.815,0.299,0.184,96.657,0.302,0.181,90.029,0.3005,0.1825,93.34299999999999,0.003000000000000003,0.002999999999999975,6.628000000000013,20.477112259788985,6.62800135787554
4HLNo8wZoxWejkPY9W59J4_4FQqwtrVJFsliLCrlN0zrz,4HLNo8wZoxWejkPY9W59J4,4FQqwtrVJFsliLCrlN0zrz,0.642,0.487,113.815,0.299,0.184,96.657,0.322,0.146,90.2,0.3105,0.16499999999999998,93.4285,0.02300000000000002,0.038000000000000006,6.457000000000009,20.391737505666356,6.457152778121323
4HLNo8wZoxWejkPY9W59J4_2ceSzb7MsMukcg7sVxY83m,4HLNo8wZoxWejkPY9W59J4,2ceSzb7MsMukcg7sVxY83m,0.642,0.487,113.815,0.299,0.184,96.657,0.305,0.213,97.863,0.302,0.1985,97.25999999999999,0.0060000000000000045,0.028999999999999998,1.2059999999999889,16.561004113579592,1.2063635438788787
4HLNo8wZoxWejkPY9W59J4_1ArLnG0bHaHPXqf08sEKM0,4HLNo8wZoxWejkPY9W59J4,1ArLnG0bHaHPXqf08sEKM0,0.642,0.487,113.815,0.299,0.184,96.657,0.289,0.213,104.851,0.294,0.1985,100.75399999999999,0.010000000000000007,0.028999999999999998,8.193999999999987,13.068820040462727,8.194057419862277
4HLNo8wZoxWejkPY9W59J4_13sXuI5RjMHm7dz7O3spYs,4HLNo8wZoxWejkPY9W59J4,13sXuI5RjMHm7dz7O3spYs,0.642,0.487,113.815,0.299,0.184,96.657,0.262,0.228,104.085,0.28049999999999997,0.20600000000000002,100.371,0.036999999999999984,0.04400000000000001,7.427999999999982,13.451794647927096,7.428222465704696
4HLNo8wZoxWejkPY9W59J4_28LrrolOGEPtpPqMRhfaZ0,4HLNo8wZoxWejkPY9W59J4,28LrrolOGEPtpPqMRhfaZ0,0.642,0.487,113.815,0.299,0.184,96.657,0.3,0.162,104.97,0.2995,0.173,100.8135,0.0010000000000000009,0.021999999999999992,8.312999999999986,13.0098003251395,8.313029171126495
4HLNo8wZoxWejkPY9W59J4_28I6mbamWznon5CgeNOL4A,4HLNo8wZoxWejkPY9W59J4,28I6mbamWznon5CgeNOL4A,0.642,0.487,113.815,0.299,0.184,96.657,0.285,0.106,94.893,0.292,0.145,95.775,0.014000000000000012,0.078,1.7640000000000242,18.04663580837159,1.76577914813829
0fdYaOG3Dp8t6fhW5Cel84_1sCqAU8UKMoRmcT7RdhtuP,0fdYaOG3Dp8t6fhW5Cel84,1sCqAU8UKMoRmcT7RdhtuP,0.642,0.487,113.815,0.324,0.445,100.89,0.341,0.4920000000000001,95.051,0.3325,0.4685,97.9705,0.017000000000000015,0.0470000000000001,5.838999999999999,15.847533333298275,5.839213902572845
0fdYaOG3Dp8t6fhW5Cel84_5mMoKyJxPZbNKvL6rc9Sfh,0fdYaOG3Dp8t6fhW5Cel84,5mMoKyJxPZbNKvL6rc9Sfh,0.642,0.487,113.815,0.324,0.445,100.89,0.293,0.406,97.877,0.3085,0.4255,99.3835,0.031000000000000024,0.03899999999999998,3.012999999999991,14.435483945819065,3.0134118536967414
0fdYaOG3Dp8t6fhW5Cel84_2HfKpWYPx4Os46z1K7yE4k,0fdYaOG3Dp8t6fhW5Cel84,2HfKpWYPx4Os46z1K7yE4k,0.642,0.487,113.815,0.324,0.445,100.89,0.31,0.4920000000000001,104.776,0.317,0.4685,102.833,0.014000000000000012,0.0470000000000001,3.8860000000000094,10.986823528663779,3.8863094318388964
0fdYaOG3Dp8t6fhW5Cel84_3FkWs3ddiuETnXLT8yIZpZ,0fdYaOG3Dp8t6fhW5Cel84,3FkWs3ddiuETnXLT8yIZpZ,0.642,0.487,113.815,0.324,0.445,100.89,0.35600000000000004,0.442,95.011,0.34,0.4435,97.9505,0.03200000000000003,0.003000000000000003,5.878999999999992,15.867433834744665,5.879087854420961
0fdYaOG3Dp8t6fhW5Cel84_5kneC6Y58gTq7SxZVVspoh,0fdYaOG3Dp8t6fhW5Cel84,5kneC6Y58gTq7SxZVVspoh,0.642,0.487,113.815,0.324,0.445,100.89,0.284,0.4370000000000001,93.876,0.304,0.44100000000000006,97.38300000000001,0.040000000000000036,0.007999999999999896,7.013999999999998,16.435540271010247,7.014118618900021
4yBAsLe5P3cEWOFmIeUaRb_25fcj6d2W1l8DQL11Czdzb,4yBAsLe5P3cEWOFmIeUaRb,25fcj6d2W1l8DQL11Czdzb,0.642,0.487,113.815,0.214,0.16699999999999998,134.804,0.206,0.202,139.056,0.21,0.1845,136.93,0.00799999999999998,0.035,4.2520000000000095,23.12101544590982,4.252151573027481
4yBAsLe5P3cEWOFmIeUaRb_0JEhzXDgrRJmZFGqQ4U2ME,4yBAsLe5P3cEWOFmIeUaRb,0JEhzXDgrRJmZFGqQ4U2ME,0.642,0.487,113.815,0.214,0.16699999999999998,134.804,0.262,0.203,129.674,0.238,0.185,132.239,0.04800000000000002,0.03600000000000003,5.1299999999999955,18.430903287685066,5.130350865194305
4yBAsLe5P3cEWOFmIeUaRb_3SO5iPrvbgXz2XUwjOExDs,4yBAsLe5P3cEWOFmIeUaRb,3SO5iPrvbgXz2XUwjOExDs,0.642,0.487,113.815,0.214,0.16699999999999998,134.804,0.253,0.219,139.555,0.23349999999999999,0.193,137.17950000000002,0.03900000000000002,0.05199999999999999,4.751000000000005,23.36992016460478,4.751444622428009
4yBAsLe5P3cEWOFmIeUaRb_371akJ9fYgSkrAFMyWoTdL,4yBAsLe5P3cEWOFmIeUaRb,371akJ9fYgSkrAFMyWoTdL,0.642,0.487,113.815,0.214,0.16699999999999998,134.804,0.198,0.214,141.987,0.20600000000000002,0.1905,138.3955,0.015999999999999986,0.04700000000000002,7.182999999999992,24.586154406494725,7.183171583639075
53iFMaNUXn6Oj8hUIKSO5a_7DHApOHsIFo7EyfieArYGE,53iFMaNUXn6Oj8hUIKSO5a,7DHApOHsIFo7EyfieArYGE,0.642,0.487,113.815,0.436,0.422,91.485,0.453,0.4320000000000001,88.038,0.4445,0.42700000000000005,89.7615,0.01699999999999996,0.010000000000000064,3.4470000000000027,24.05438563962921,3.4470564254157514
