current_track-next_track,diff_acousticness,diff_danceability,diff_energy,diff_valence,diff_tempo,diff_instrumentalness,diff_key,diff_mode,diff_liveness,diff_loudness,diff_speechiness,is_good_sequence
27356GVuMPFWiJSZCragoM_2e9N4vHYVUwSwRorBzsZXE,0.0634,0.24399999999999986,0.025000000000000026,0.22899999999999995,16.262,2.0999999999999987e-07,0.0,0.0,0.1462,0.21600000000000197,0.07499999999999997,1
2e9N4vHYVUwSwRorBzsZXE_21n2QanagCPHNqX4TOC0VG,0.011099999999999995,0.1949999999999999,0.1289999999999999,0.456,65.108,0.00047831,3.0,1.0,0.068,1.6269999999999998,0.023,1
21n2QanagCPHNqX4TOC0VG_2JKUye1VGGeLUdQ5Z8OZhe,0.09890000000000004,0.06999999999999995,0.27,0.0010000000000000009,1.9269999999999925,0.018119999999999997,9.0,0.0,0.0408,4.360000000000001,0.1277,1
2JKUye1VGGeLUdQ5Z8OZhe_0a59Y7aoq2FucM7Q6xXHFV,0.19199999999999995,0.3879999999999999,0.25299999999999995,0.31899999999999995,50.92399999999999,0.0186,1.0,0.0,0.0029,1.545,0.10570000000000004,1
0a59Y7aoq2FucM7Q6xXHFV_04BGOF5G8ztSjRkhhM0SmE,0.4470000000000001,0.3789999999999999,0.2550000000000001,0.12199999999999996,42.024,0.47600000000000003,8.0,1.0,0.0007999999999999953,7.552,0.099,1
04BGOF5G8ztSjRkhhM0SmE_6D8WgDaIuyirn6egGauzVK,0.272,0.18399999999999994,0.114,0.021999999999999964,38.942999999999984,0.4759918500000001,7.0,0.0,0.014399999999999996,13.139,0.024299999999999995,1
6D8WgDaIuyirn6egGauzVK_2hL5x4EQmP5TCLrBhjB1oj,0.09699999999999998,0.012000000000000007,0.0139999999999999,0.08499999999999996,7.0090000000000146,3.165e-05,8.0,0.0,0.1523,3.1789999999999994,0.0947,1
2hL5x4EQmP5TCLrBhjB1oj_1zVfFnkHv8ubJRXT30d4T3,0.25999999999999995,0.024000000000000014,0.19799999999999995,0.06499999999999995,31.99800000000002,3.98e-05,7.0,0.0,0.001999999999999974,1.6310000000000002,0.1159,1
1zVfFnkHv8ubJRXT30d4T3_1iUImy2tasM9RmL5TPkSVz,0.235,0.07399999999999995,0.044999999999999984,0.125,4.876999999999981,0.0011099999999999999,1.0,0.0,0.11899999999999998,3.4330000000000016,0.034200000000000015,1
1iUImy2tasM9RmL5TPkSVz_4NlnpZPi5Z3r1uuyRglUhO,0.456,0.02399999999999991,0.11599999999999999,0.328,27.065999999999992,0.0011099999999999999,4.0,1.0,0.0281,1.1610000000000014,0.1847,1
4NlnpZPi5Z3r1uuyRglUhO_76cy1WJvNGJTj78UqeA5zr,0.0737,0.15300000000000002,0.2250000000000001,0.2250000000000001,13.839000000000011,0.0,2.0,1.0,0.0025000000000000022,2.125,0.1647,1
76cy1WJvNGJTj78UqeA5zr_4k6ktr10Hczmh55NY3LfJy,0.013899999999999996,0.018000000000000127,0.2519999999999999,0.436,18.59700000000001,0.0018399999999999998,4.0,1.0,0.0686,0.4079999999999995,0.0544,1
4k6ktr10Hczmh55NY3LfJy_6KBYefIoo7KydImq1uUQlL,0.011700000000000002,0.07199999999999984,0.09299999999999996,0.461,9.397000000000006,0.0018399999999999998,0.0,0.0,0.08000000000000003,0.7700000000000014,0.06310000000000003,1
6KBYefIoo7KydImq1uUQlL_3S4px9f4lceWdKf0gWciFu,0.0187,0.29799999999999993,0.0050000000000000044,0.247,35.04600000000001,0.00143,5.0,0.0,0.1403,0.7290000000000019,0.001999999999999988,1
3S4px9f4lceWdKf0gWciFu_1NDxZ7cFAo481dtYWdrUnR,0.1028,0.07499999999999996,0.17000000000000004,0.0010000000000000009,31.054000000000002,0.13057000000000002,1.0,0.0,0.013300000000000006,0.9469999999999992,0.0759,1
1NDxZ7cFAo481dtYWdrUnR_222B3aljXx6fFwKmFjuBED,0.027000000000000003,0.05100000000000005,0.0139999999999999,0.06700000000000006,46.02800000000001,0.132,2.0,0.0,0.02320000000000001,1.2120000000000006,0.0317,1
222B3aljXx6fFwKmFjuBED_3m660poUr1chesgkkjQM7P,0.1556,0.04999999999999993,0.22100000000000009,0.06299999999999993,69.01900000000005,0.0,6.0,0.0,0.2092,3.474,0.18020000000000005,1
3m660poUr1chesgkkjQM7P_36phXHOKx8rO7CMp2vNX4x,0.0188,0.08700000000000008,0.126,0.5389999999999999,21.096000000000046,0.0,11.0,0.0,0.129,0.13799999999999898,0.1733,1
36phXHOKx8rO7CMp2vNX4x_0EGuSSpuu9wmHCtvb4PdLO,0.1384,0.040000000000000036,0.01999999999999991,0.21899999999999992,59.06900000000003,0.0,2.0,1.0,0.24100000000000002,2.7039999999999997,0.2063,1
0EGuSSpuu9wmHCtvb4PdLO_3G6hD9B2ZHOsgf4WfNu7X1,0.010000000000000007,0.03899999999999992,0.14900000000000013,0.0809999999999999,82.01000000000003,0.0,4.0,0.0,0.06899999999999998,3.3469999999999995,0.1836,1
3G6hD9B2ZHOsgf4WfNu7X1_0YOM6J1RzE4AS7mvUjXBhI,0.13500000000000004,0.030000000000000027,0.09999999999999998,0.12899999999999995,45.02399999999997,0.0531,1.0,0.0,0.123,1.763,0.04239999999999999,1
0YOM6J1RzE4AS7mvUjXBhI_41Fflg7qHiVOD6dEPvsCzO,0.2230000000000001,0.21800000000000008,0.07500000000000008,0.003000000000000003,45.02099999999993,0.05309296,1.0,0.0,0.252,1.7999999999999998,0.0402,1
41Fflg7qHiVOD6dEPvsCzO_1QNoKVgA758HFLu3TW2q7R,0.05505,0.127,0.119,0.196,20.024999999999988,5.166000000000001e-05,2.0,1.0,0.02070000000000001,1.622999999999999,0.0478,1
1QNoKVgA758HFLu3TW2q7R_6kPJZM97LwdG9QIsT7khp6,0.03615,0.02000000000000001,0.248,0.16699999999999998,15.007000000000005,7.899999999999984e-06,1.0,0.0,0.2527,0.9419999999999992,0.003300000000000005,1
6kPJZM97LwdG9QIsT7khp6_5OpiyfqaQLdtwHd3SfembH,0.0066000000000000026,0.06499999999999995,0.345,0.1479999999999999,4.043999999999997,6.270999999999999e-05,3.0,1.0,0.25749999999999995,3.2969999999999997,0.046,1
5OpiyfqaQLdtwHd3SfembH_6D60klaHqbCl9ySc8VcRss,0.0085,0.11,0.648,0.267,15.082999999999998,3.89e-06,8.0,0.0,0.01949999999999999,3.5610000000000004,0.0422,1
6D60klaHqbCl9ySc8VcRss_37f4ITSlgPX81ad2EvmVQr,0.008899999999999998,0.0019999999999998908,0.225,0.35400000000000004,59.88000000000001,0.0,7.0,0.0,0.04300000000000001,0.7050000000000001,0.0815,1
37f4ITSlgPX81ad2EvmVQr_1CiVz2WkmZRwhU3A6J2Gjz,0.009799999999999994,0.08300000000000007,0.08599999999999998,0.6120000000000001,15.846000000000005,0.0,0.0,0.0,0.17899999999999994,0.39699999999999935,0.036000000000000004,1
1CiVz2WkmZRwhU3A6J2Gjz_0xMd5bcWTbyXS7wPrBtZA6,0.2453,0.08800000000000008,0.02300000000000002,0.6130000000000001,73.062,0.0,6.0,0.0,0.22899999999999998,0.352999999999998,0.1218,1
0xMd5bcWTbyXS7wPrBtZA6_5hYTyyh2odQKphUbMqc5gN,0.153,0.24499999999999994,0.222,0.16999999999999996,92.65,0.00010800000000000001,8.0,0.0,0.03799999999999999,4.569999999999999,0.3268,1
5hYTyyh2odQKphUbMqc5gN_7vu0JkJh0ldukEYbTVcqd0,0.244,0.414,0.14000000000000007,0.29600000000000004,65.521,0.00010800000000000001,1.0,0.0,0.005400000000000002,2.749000000000001,0.3061,1
7vu0JkJh0ldukEYbTVcqd0_2BgEsaKNfHUdlh97KmvFyo,0.3638,0.03099999999999992,0.268,0.14799999999999994,18.012,0.0,7.0,1.0,0.07539999999999998,3.971,0.0531,1
2BgEsaKNfHUdlh97KmvFyo_0puf9yIluy9W0vpMEUoAnN,0.2228,0.008999999999999897,0.10299999999999998,0.14600000000000013,53.902,0.0,1.0,0.0,0.243,0.5359999999999996,0.0261,1
0puf9yIluy9W0vpMEUoAnN_45aBsnKRWUzhwbcqOJLwfe,0.25417,0.422,0.08199999999999985,0.6490000000000001,41.667,0.00011499999999999999,2.0,1.0,0.3376,3.859,0.09510000000000006,1
45aBsnKRWUzhwbcqOJLwfe_7GyPQhLE8lYMlyFY8n5s1A,0.03637,0.27899999999999997,0.03300000000000014,0.35,99.737,0.00011499999999999999,5.0,0.0,0.3176,2.4879999999999995,0.14880000000000004,1
7GyPQhLE8lYMlyFY8n5s1A_6r2BECwMgEoRb5yLfp0Hca,0.03893,0.024000000000000132,0.15700000000000006,0.043999999999999984,31.94200000000001,0.0,4.0,0.0,0.02899999999999997,0.3200000000000003,0.1238,1
6r2BECwMgEoRb5yLfp0Hca_6vsV4D8BM6PioRr1UOx0n2,0.47573,0.11,0.2759999999999999,0.21600000000000003,48.67200000000001,0.127,10.0,1.0,0.184,5.1629999999999985,0.035,1
6vsV4D8BM6PioRr1UOx0n2_5tFMuAw6X2R4NLx97g7n9q,0.3906,0.03700000000000003,0.13699999999999998,0.14900000000000008,52.74500000000001,0.127,3.0,0.0,0.05479999999999999,7.599999999999999,0.1623,1
5tFMuAw6X2R4NLx97g7n9q_4esOae7i4rqTbAu9o5Pxco,0.0466,0.17800000000000002,0.016999999999999904,0.2830000000000001,35.48600000000001,0.00106,5.0,1.0,0.012799999999999992,3.091,0.0272,1
4esOae7i4rqTbAu9o5Pxco_6TpcL88JddsDYHWuUb79Z9,0.12534,0.07500000000000001,0.17499999999999993,0.094,5.538000000000012,0.19294,0.0,1.0,0.006999999999999992,5.2620000000000005,0.026800000000000004,1
6TpcL88JddsDYHWuUb79Z9_1Xi84slp6FryDSCbzq4UCD,0.80834,0.10700000000000004,0.20200000000000007,0.027999999999999997,26.14800000000001,0.19291,0.0,0.0,0.02300000000000002,1.5789999999999988,0.010000000000000002,1
1Xi84slp6FryDSCbzq4UCD_03x2rVJRFUrvwlfxoHd9Mo,0.3619999999999999,0.11700000000000005,0.3670000000000001,0.278,20.177000000000007,0.00109,0.0,1.0,0.02200000000000001,7.186999999999999,0.2569,1
03x2rVJRFUrvwlfxoHd9Mo_5zWyfluDgAfKnHcj7RCXHQ,0.28800000000000003,0.08300000000000007,0.31699999999999995,0.333,47.58099999999999,0.0,4.0,0.0,0.01730000000000001,2.3890000000000002,0.2626,1
5zWyfluDgAfKnHcj7RCXHQ_4uUxCAiID9coIlJKk33yq0,0.1656,0.06999999999999995,0.4069999999999999,0.14699999999999994,19.584999999999994,0.0,4.0,0.0,0.052300000000000034,3.5169999999999995,0.0107,1
4uUxCAiID9coIlJKk33yq0_3nnHeFfMr4MgvRJFDy6iad,0.1976,0.209,0.07999999999999996,0.031999999999999966,34.08499999999998,0.0,2.0,1.0,0.04800000000000002,1.436,0.058900000000000015,1
3nnHeFfMr4MgvRJFDy6iad_2kjZc9M1lN5ZMAyWesfUPs,0.534,0.05500000000000005,0.235,0.055999999999999994,10.559000000000026,0.0,1.0,1.0,0.025999999999999995,0.03500000000000013,0.06590000000000001,1
2kjZc9M1lN5ZMAyWesfUPs_2HueuSZGxmjZfdaIThi3Hl,0.5930000000000001,0.18499999999999994,0.196,0.07900000000000001,52.55200000000001,1.34e-05,5.0,1.0,0.026300000000000004,1.7809999999999997,0.012499999999999995,1
2HueuSZGxmjZfdaIThi3Hl_6MLHg35rlksBc5OBcdZvJi,0.595,0.19799999999999995,0.4330000000000001,0.10499999999999997,49.315,1.34e-05,11.0,1.0,0.015699999999999992,1.391000000000001,0.0076999999999999985,1
6MLHg35rlksBc5OBcdZvJi_7FjJeWyDx7l4bl4obEK69q,0.15200000000000002,0.009000000000000064,0.08800000000000001,0.0050000000000000044,83.17099999999998,0.0,0.0,0.0,0.031,2.103999999999999,0.0002999999999999946,1
7FjJeWyDx7l4bl4obEK69q_4y3bWj7oKq96lgYM60DoKU,0.3300000000000001,0.1820000000000001,0.594,0.09799999999999998,57.42099999999999,0.0,6.0,0.0,0.103,6.34,0.118,1
4y3bWj7oKq96lgYM60DoKU_31Y7dmcZFeJsMKXtJNeQya,0.4704999999999999,0.08099999999999985,0.203,0.2369,8.463999999999983,9.05e-06,6.0,1.0,0.103,0.8270000000000008,0.1268,1
31Y7dmcZFeJsMKXtJNeQya_7nDdxPUC5LbxmspeqkOzt8,0.4804999999999999,0.2660000000000001,0.08500000000000002,0.6229,20.801,9.05e-06,8.0,1.0,0.129,1.2209999999999983,0.1588,1
7nDdxPUC5LbxmspeqkOzt8_736hcaU4A9AXixdMbfdUBo,0.30199999999999994,0.3640000000000001,0.302,0.08999999999999997,0.4790000000000134,0.0,3.0,0.0,0.10399999999999998,0.2579999999999991,0.1145,1
736hcaU4A9AXixdMbfdUBo_4J9v5hahWuu4EVGn3U7hg5,0.1897,0.10799999999999996,0.212,0.5029999999999999,0.5520000000000067,1.78e-06,11.0,0.0,0.222,0.8920000000000003,0.0244,1
4J9v5hahWuu4EVGn3U7hg5_7zJOqiflmLBn7unrPB1mcX,0.0367,0.29599999999999993,0.19499999999999995,0.009000000000000064,77.49900000000002,1.78e-06,8.0,0.0,0.092,3.138000000000001,0.001900000000000005,1
7zJOqiflmLBn7unrPB1mcX_7s7tnZE05RMouEnwcUhqQo,0.4430000000000001,0.4620000000000001,0.0060000000000000045,0.467,55.50699999999999,0.000151,1.0,1.0,0.24700000000000005,0.26700000000000035,0.0208,1
7s7tnZE05RMouEnwcUhqQo_6DHrHYsp1Xt11qqgN5bo2u,0.30899999999999994,0.3190000000000001,0.6534,0.626,3.859000000000023,0.000766,1.0,0.0,0.3684,15.459,0.0367,1
6DHrHYsp1Xt11qqgN5bo2u_2KYFQfPvp9XvYuGHUoPAex,0.4270000000000001,0.195,0.3514,0.177,7.325999999999977,0.000917,1.0,0.0,0.02640000000000001,12.302,0.0052,1
2KYFQfPvp9XvYuGHUoPAex_4GvTj6uT0GUsamtqKKy6Gs,0.4660000000000001,0.314,0.182,0.123,4.678999999999988,0.0,4.0,1.0,0.014000000000000012,3.617999999999999,0.0011999999999999995,1
4GvTj6uT0GUsamtqKKy6Gs_5RwsROKihgOBkwNtCF0FnG,0.07600000000000008,0.14499999999999996,0.183,0.5770000000000001,16.766000000000005,0.0,3.0,0.0,0.02600000000000001,4.9209999999999985,0.1073,1
5RwsROKihgOBkwNtCF0FnG_30w9SEmvLQTrWf9LFxA7IO,0.5710000000000001,0.09799999999999992,0.391,0.207,47.31400000000001,0.0,2.0,0.0,0.031,1.0570000000000004,0.0776,1
30w9SEmvLQTrWf9LFxA7IO_7zs5zHtydDQ4RTEylVtXRp,0.28200000000000003,0.15100000000000002,0.118,0.0050000000000000044,24.00500000000001,0.00016,2.0,1.0,0.03799999999999998,1.2540000000000004,0.0182,1
7zs5zHtydDQ4RTEylVtXRp_2rPe95TgVgmyQokYu1FQ2K,0.41,0.09399999999999996,0.516,0.273,6.046000000000008,0.046239999999999996,5.0,1.0,0.05339999999999999,10.483,0.003500000000000003,1
2rPe95TgVgmyQokYu1FQ2K_6UeOqEdtIALSGkLPcw7Rl6,0.5630000000000001,0.09299999999999996,0.11,0.15700000000000006,10.966000000000005,0.046264,5.0,0.0,0.013399999999999995,8.823999999999998,0.002600000000000005,1
6UeOqEdtIALSGkLPcw7Rl6_06O3hxudc6V0BOuoCFSy71,0.10699999999999996,0.027999999999999917,0.24500000000000005,0.17600000000000002,26.02600000000001,0.00013325,5.0,1.0,0.14500000000000002,0.1479999999999979,0.15689999999999998,1
06O3hxudc6V0BOuoCFSy71_2byqnl5QoESwp28Lub8y1c,0.0010000000000000009,0.16700000000000004,0.02699999999999992,0.23300000000000004,68.507,2.75e-06,4.0,1.0,0.1654,0.19899999999999984,0.16199999999999998,1
2byqnl5QoESwp28Lub8y1c_3B7UFYjPaGma1Pm3ZZgWyf,0.441,0.14700000000000002,0.21899999999999997,0.197,85.54799999999999,1.13e-05,6.0,0.0,0.030399999999999983,2.277,0.086,1
3B7UFYjPaGma1Pm3ZZgWyf_6BgBACyRg1zhXo8KWUYzG9,0.326,0.09800000000000007,0.3059999999999999,0.10699999999999996,20.927000000000007,1.13e-05,0.0,0.0,0.062,1.053,0.0738,1
6BgBACyRg1zhXo8KWUYzG9_2dexifj9BwVkFFdr7yCHg9,0.5569999999999999,0.18699999999999994,0.22000000000000008,0.266,68.766,0.000105,10.0,1.0,0.11379999999999996,7.7109999999999985,0.0104,1
2dexifj9BwVkFFdr7yCHg9_3gQOsy9X4czsQs7DTyzbuU,0.383,0.31299999999999994,0.19199999999999995,0.17800000000000002,55.79199999999997,0.002095,4.0,0.0,0.0608,4.195999999999998,0.0020000000000000018,1
3gQOsy9X4czsQs7DTyzbuU_6DDWyqcevOFfmTfHE5qcV6,0.15100000000000013,0.08700000000000008,0.10399999999999998,0.08700000000000008,32.05399999999997,0.00014999999999999996,4.0,0.0,0.0315,4.0539999999999985,0.002799999999999997,1
6DDWyqcevOFfmTfHE5qcV6_3ucTSekSf8now7HhfvoWda,0.3980000000000001,0.08499999999999996,0.28700000000000003,0.49700000000000005,14.537000000000004,0.00205,11.0,1.0,0.0693,2.87,0.041400000000000006,1
3ucTSekSf8now7HhfvoWda_7fVexJFqS2Q3GiztAZuAfO,0.16399999999999998,0.03899999999999992,0.17499999999999993,0.1110000000000001,8.498000000000019,0.0,1.0,1.0,0.16080000000000005,4.912999999999999,0.037500000000000006,1
7fVexJFqS2Q3GiztAZuAfO_0rwf08N6Fm5K57S7e7FJty,0.008000000000000007,0.05000000000000005,0.12,0.475,11.03,0.0,1.0,0.0,0.28,0.060999999999999936,0.0183,1
0rwf08N6Fm5K57S7e7FJty_5lBqbc17iKcxxGIuHvN0Oj,0.11200000000000004,0.03600000000000003,0.325,0.3470000000000001,27.042999999999992,0.0,7.0,1.0,0.3919,4.175,0.018400000000000003,1
5lBqbc17iKcxxGIuHvN0Oj_2K4U1d8m27Nqlt3HYfpc9R,0.2506,0.115,0.06299999999999993,0.128,6.071000000000013,0.0,2.0,0.0,0.6369,0.6550000000000002,0.016099999999999996,1
2K4U1d8m27Nqlt3HYfpc9R_4gKAUuYEAAzbHO5WRJo6Mo,0.3526,0.07099999999999995,0.12399999999999987,0.368,40.035,0.0,5.0,0.0,0.5509999999999999,0.9640000000000004,0.011499999999999995,1
4gKAUuYEAAzbHO5WRJo6Mo_5fwCpPwpLj6s0mZpqSIl90,0.036999999999999984,0.22499999999999987,0.11,0.17900000000000005,43.10000000000001,0.0,7.0,0.0,0.147,4.1690000000000005,0.0020000000000000018,1
5fwCpPwpLj6s0mZpqSIl90_4gQ3feu3bQGIf42V16QDwk,0.109,0.03699999999999981,0.03899999999999992,0.21800000000000008,44.94300000000001,1.17e-05,5.0,1.0,0.181,2.6870000000000003,0.010300000000000005,1
4gQ3feu3bQGIf42V16QDwk_4d7Z3fTea6C4jL2bqWUxii,0.3793,0.05900000000000005,0.20800000000000002,0.3630000000000001,49.993,1.17e-05,2.0,1.0,0.606,5.5260000000000025,0.027699999999999995,1
4d7Z3fTea6C4jL2bqWUxii_1gVkQo9V1l9eBRd2BE5BCX,0.2523,0.20600000000000007,0.381,0.411,0.3770000000000096,0.0,2.0,0.0,0.08499999999999996,0.2839999999999989,0.03949999999999999,1
1gVkQo9V1l9eBRd2BE5BCX_0peW8YFIg0zd2YKyO91O3y,0.31,0.16500000000000006,0.14900000000000002,0.262,28.35600000000001,1.39e-06,8.0,0.0,0.522,1.921,0.0069,1
0peW8YFIg0zd2YKyO91O3y_49MRpDD4D2JgkEdneVWvmg,0.449,0.13,0.3999999999999999,0.32299999999999995,32.935,1.39e-06,7.0,0.0,0.28800000000000003,4.255000000000001,0.19280000000000005,1
49MRpDD4D2JgkEdneVWvmg_02pwNB8ZRIX4bXeqXLxrAO,0.07600000000000001,0.08300000000000007,0.2509999999999999,0.08700000000000008,17.905,0.0,2.0,0.0,0.33109999999999995,2.2280000000000006,0.17550000000000004,1
02pwNB8ZRIX4bXeqXLxrAO_3A8LginzIfThKfDOjG51oA,0.19899999999999998,0.223,0.040000000000000036,0.4129999999999999,2.922000000000012,0.0,9.0,0.0,0.0174,0.617,0.009799999999999994,1
3A8LginzIfThKfDOjG51oA_271LwLYaOxxFjZ24maQZcy,0.297,0.30200000000000005,0.17399999999999982,0.5509999999999999,6.638999999999998,0.003,11.0,1.0,0.0491,2.1390000000000002,0.014200000000000003,1
271LwLYaOxxFjZ24maQZcy_2Q01M0X7yJeLfGg4ebLORO,0.31499999999999995,0.461,0.33999999999999986,0.491,38.79199999999999,0.003,11.0,1.0,0.1778,4.3039999999999985,0.0039000000000000007,1
2Q01M0X7yJeLfGg4ebLORO_1fTifv7cdQi4qUATUxX4zA,0.4529,0.329,0.3969999999999999,0.23100000000000004,81.08599999999998,0.00075,5.0,1.0,0.156,3.632000000000001,0.025,1
1fTifv7cdQi4qUATUxX4zA_3LkHytpRa0t7iIZoHE3PLI,0.1019,0.09099999999999996,0.233,0.28800000000000003,63.774,0.0007113,4.0,1.0,0.27,1.2480000000000002,0.0137,1
3LkHytpRa0t7iIZoHE3PLI_3xXltlaLeerkxFFwOKQigE,0.0901,0.18899999999999995,0.238,0.626,49.02700000000002,3.87e-05,2.0,0.0,0.204,1.4779999999999998,0.0289,1
3xXltlaLeerkxFFwOKQigE_02bVUI20o1fsVPBy73xcQv,0.25810000000000005,0.02000000000000001,0.0139999999999999,0.06199999999999994,0.9959999999999808,0.0,8.0,0.0,0.243,0.2810000000000006,0.0075,1
02bVUI20o1fsVPBy73xcQv_47gsWfrHuG0MjfJI5zKucJ,0.15300000000000002,0.496,0.358,0.9079999999999999,51.788,4.24e-06,8.0,0.0,0.017299999999999996,1.928,0.0188,1
47gsWfrHuG0MjfJI5zKucJ_5QvpxoPrwMx4TJPBHDDiaS,0.031,0.30200000000000005,0.138,0.301,15.784000000000004,4.24e-06,5.0,0.0,0.033699999999999994,0.5589999999999993,0.0063,1
5QvpxoPrwMx4TJPBHDDiaS_7uQQcvbLOzVdkC9rImQZql,0.0010000000000000009,0.16700000000000004,0.10899999999999987,0.3670000000000001,28.039999999999992,0.0,6.0,0.0,0.35500000000000004,0.552999999999999,0.0418,1
7uQQcvbLOzVdkC9rImQZql_0ozcpdIxbKWBLfKYjYlpFu,0.0662,0.1339999999999999,0.03099999999999992,0.239,9.992000000000019,6.78e-05,10.0,1.0,0.4367,0.6999999999999993,0.008099999999999996,1
0ozcpdIxbKWBLfKYjYlpFu_0k7JnRCx6AOgsehwbTFKy6,0.044000000000000004,0.21899999999999997,0.19700000000000006,0.477,43.00800000000002,6.78e-05,1.0,1.0,0.0997,0.6389999999999993,0.03660000000000002,1
0k7JnRCx6AOgsehwbTFKy6_03fG3TOQjmjQMe4Q17jWuu,0.1642,0.018000000000000016,0.28,0.010000000000000007,9.954000000000024,0.0,8.0,1.0,0.04830000000000001,1.6129999999999995,0.019400000000000004,1
03fG3TOQjmjQMe4Q17jWuu_5pQovESbecVEnn0P6zx0D7,0.1847000000000001,0.0050000000000000044,0.02200000000000002,0.21100000000000008,25.017999999999986,1.22e-06,5.0,1.0,0.027300000000000005,1.979,0.0066000000000000026,1
5pQovESbecVEnn0P6zx0D7_44kfyJitzonhcI1BcCmOlE,0.0002999999999999982,0.1409999999999999,0.09100000000000008,0.05000000000000005,5.022000000000006,1.58e-06,2.0,0.0,0.2966,0.2370000000000001,0.0008000000000000021,1
44kfyJitzonhcI1BcCmOlE_2Y8Ln46xwFJYKOsUltJjkA,0.129,0.08199999999999996,0.03199999999999992,0.041000000000000036,26.99300000000001,2.8e-06,4.0,0.0,0.225,0.5709999999999997,0.006400000000000003,1
2Y8Ln46xwFJYKOsUltJjkA_1kNYqojoCcL50GzXQKCLL6,0.24,0.01100000000000001,0.11,0.281,6.075999999999992,0.0,0.0,0.0,0.044999999999999984,4.8370000000000015,0.0099,1
1kNYqojoCcL50GzXQKCLL6_6EfyDRkEQT54eOksaEIaxJ,0.04500000000000004,0.17499999999999993,0.14600000000000002,0.54,4.037000000000006,0.0,3.0,0.0,0.016999999999999987,3.579000000000001,0.003599999999999999,1
6EfyDRkEQT54eOksaEIaxJ_5vMpfQItA2LYecNCearp4J,0.16300000000000006,0.18100000000000005,0.1200000000000001,0.07899999999999996,67.71899999999995,0.0,8.0,0.0,0.13199999999999998,1.9269999999999998,0.008199999999999999,1
5vMpfQItA2LYecNCearp4J_6K4nwIChxEl9tDrNPO99bN,0.4243,0.364,0.16300000000000006,0.47,67.71199999999995,2.96e-06,4.0,1.0,0.2452,0.6310000000000002,0.050799999999999984,1
6K4nwIChxEl9tDrNPO99bN_6WpzjlQNs8SgqcT4MCPeDV,0.0763,0.050999999999999934,0.118,0.2749999999999999,44.013999999999996,2.96e-06,2.0,1.0,0.2612,2.2150000000000003,0.0666,1
6WpzjlQNs8SgqcT4MCPeDV_2fPyWGG811ad2dHeo9j1PD,0.17999999999999994,0.08399999999999985,0.09099999999999996,0.249,20.03,0.0,3.0,1.0,0.2603,2.7290000000000005,0.0787,1
2fPyWGG811ad2dHeo9j1PD_5sTqteIZDJJtx04xHBTbBD,0.036999999999999984,0.018999999999999902,0.05799999999999994,0.5850000000000001,4.963000000000008,0.000322,4.0,1.0,0.010400000000000006,2.825,0.014200000000000003,1
5sTqteIZDJJtx04xHBTbBD_2UXXDcdz98iv8p8ItcjHtY,0.07300000000000001,0.14700000000000002,0.07699999999999996,0.05300000000000017,77.11200000000002,0.000322,6.0,0.0,0.0639,0.6989999999999998,0.007599999999999996,1
2UXXDcdz98iv8p8ItcjHtY_6lBMCKrmvWKsFrzrudAPiW,0.22000000000000008,0.07199999999999984,0.135,0.00099999999999989,11.671999999999995,0.0,2.0,0.0,0.014000000000000012,2.9370000000000003,0.016200000000000006,1
6lBMCKrmvWKsFrzrudAPiW_1F7igQIIMxVanRy8PtpIFh,0.182,0.2279999999999999,0.21100000000000008,0.06500000000000006,95.844,0.0,0.0,1.0,0.3470000000000001,3.3710000000000004,0.011800000000000005,1
1F7igQIIMxVanRy8PtpIFh_06ZbgzNVcXtz1Etslg63v4,0.107,0.39,0.04200000000000004,0.22399999999999998,77.83600000000003,0.0,2.0,1.0,0.3140000000000001,0.8909999999999996,0.1105,1
06ZbgzNVcXtz1Etslg63v4_2XXsTMutfrb3Cl303aOUQm,0.034,0.4920000000000001,0.02200000000000002,0.30300000000000005,60.72400000000002,0.0,10.0,0.0,0.142,1.6389999999999998,0.1202,1
2XXsTMutfrb3Cl303aOUQm_2bJaXkL4eJLDkSSrnALgcn,0.094,0.04600000000000015,0.05500000000000005,0.07900000000000007,18.121000000000013,1.63e-06,8.0,0.0,0.016000000000000014,2.475,0.025,1
2bJaXkL4eJLDkSSrnALgcn_5Y9dQOzpZ83fnrLB5wswK3,0.16400000000000006,0.4059999999999999,0.11,0.5249999999999999,76.89000000000001,1.63e-06,8.0,0.0,0.149,0.21,0.0131,1
5Y9dQOzpZ83fnrLB5wswK3_7IOS5XWoVdJtsN4xmEMGDB,0.11200000000000004,0.221,0.20600000000000002,0.5870000000000001,97.866,0.0,2.0,0.0,0.101,1.4530000000000003,0.0256,1
7IOS5XWoVdJtsN4xmEMGDB_6etcOAer76SXyqtxAaI2cu,0.05000000000000002,0.07600000000000008,0.06200000000000005,0.009000000000000008,17.976,0.0,0.0,0.0,0.1110000000000001,1.4320000000000004,0.0266,1
6etcOAer76SXyqtxAaI2cu_0GFI96xnFfnz6uMidTTT8e,0.14170000000000002,0.18200000000000005,0.0,0.269,28.105999999999995,0.0,6.0,1.0,0.2530000000000001,0.5739999999999998,0.0933,1
