current_track-next_track,current_track,next_track,energy_median,valence_median,tempo_median,energy_ct,valence_ct,tempo_ct,energy_nt,valence_nt,tempo_nt,energy_mid_pont,valence_mid_pont,tempo_mid_pont,diff_energy,diff_valence,diff_tempo,euclidian_dist_midpoint_median,euclidian_dist_track
5FUlm1KaB15evWbYRYbZ05_6guTWjJ5Eohg3N4JI2y1q4,5FUlm1KaB15evWbYRYbZ05,6guTWjJ5Eohg3N4JI2y1q4,0.642,0.487,113.815,0.609,0.609,102.988,0.605,0.565,177.361,0.607,0.587,140.1745,0.0040000000000000036,0.04400000000000004,74.37299999999998,26.359712920477715,74.37301312304079
5FUlm1KaB15evWbYRYbZ05_2Uu1hqObahlzFDbZqjC6CR,5FUlm1KaB15evWbYRYbZ05,2Uu1hqObahlzFDbZqjC6CR,0.642,0.487,113.815,0.609,0.609,102.988,0.627,0.53,195.729,0.618,0.5695,149.3585,0.018000000000000016,0.07899999999999996,92.741,35.54360384794991,92.74103539426332
5FUlm1KaB15evWbYRYbZ05_3YhE7Y5CbTJ0eSZfascy2m,5FUlm1KaB15evWbYRYbZ05,3YhE7Y5CbTJ0eSZfascy2m,0.642,0.487,113.815,0.609,0.609,102.988,0.565,0.5660000000000001,173.442,0.587,0.5875,138.215,0.04400000000000004,0.042999999999999934,70.45400000000002,24.400268958558637,70.45402686149316
6QcrReLyoun4xrPVsZ5OJE_5vtyFzfLkCSJvXEZFjQAa1,6QcrReLyoun4xrPVsZ5OJE,5vtyFzfLkCSJvXEZFjQAa1,0.642,0.487,113.815,0.4270000000000001,0.224,107.992,0.476,0.16899999999999998,179.793,0.4515,0.1965,143.8925,0.04899999999999993,0.05499999999999999,71.801,30.07950609218843,71.80103778497913
2dCTcN5w3VJko61tVBUfRG_7vGGAJBkHKxKtOnGjQduDV,2dCTcN5w3VJko61tVBUfRG,7vGGAJBkHKxKtOnGjQduDV,0.642,0.487,113.815,0.471,0.31,90.00200000000002,0.439,0.371,167.908,0.45499999999999996,0.3405,128.955,0.03200000000000003,0.061,77.90599999999995,15.14186353293413,77.90603045336088
2dCTcN5w3VJko61tVBUfRG_5kfNriitmkNE8mUbZ7gbq8,2dCTcN5w3VJko61tVBUfRG,5kfNriitmkNE8mUbZ7gbq8,0.642,0.487,113.815,0.471,0.31,90.00200000000002,0.44,0.341,167.923,0.4555,0.3255,128.9625,0.031000000000000024,0.031000000000000024,77.92099999999998,15.14950892768476,77.92101233300295
2dCTcN5w3VJko61tVBUfRG_43PuMrRfbyyuz4QpZ3oAwN,2dCTcN5w3VJko61tVBUfRG,43PuMrRfbyyuz4QpZ3oAwN,0.642,0.487,113.815,0.471,0.31,90.00200000000002,0.433,0.274,160.14,0.45199999999999996,0.29200000000000004,125.071,0.038000000000000034,0.03600000000000003,70.13799999999996,11.259292206884053,70.13801953291805
2dCTcN5w3VJko61tVBUfRG_53jbdPQBaH6WaQvW0zmGBs,2dCTcN5w3VJko61tVBUfRG,53jbdPQBaH6WaQvW0zmGBs,0.642,0.487,113.815,0.471,0.31,90.00200000000002,0.507,0.236,180.159,0.489,0.273,135.0805,0.035999999999999976,0.07399999999999997,90.157,21.267127103819174,90.15703755669878
5iRnQIh9VxMRp26OFFWH6z_1uru26I2JKd2mQZt0MDCUe,5iRnQIh9VxMRp26OFFWH6z,1uru26I2JKd2mQZt0MDCUe,0.642,0.487,113.815,0.514,0.28300000000000003,95.027,0.531,0.321,164.84799999999996,0.5225,0.30200000000000005,129.93749999999997,0.017000000000000015,0.03799999999999998,69.82099999999996,16.12400420181039,69.8210124103052
5iRnQIh9VxMRp26OFFWH6z_4ptF2Hvq7PdsDKXV0o7x2M,5iRnQIh9VxMRp26OFFWH6z,4ptF2Hvq7PdsDKXV0o7x2M,0.642,0.487,113.815,0.514,0.28300000000000003,95.027,0.552,0.361,172.82299999999995,0.533,0.322,133.92499999999998,0.038000000000000034,0.07799999999999996,77.79599999999995,20.11097227883325,77.79604838293518
5iRnQIh9VxMRp26OFFWH6z_53jbdPQBaH6WaQvW0zmGBs,5iRnQIh9VxMRp26OFFWH6z,53jbdPQBaH6WaQvW0zmGBs,0.642,0.487,113.815,0.514,0.28300000000000003,95.027,0.507,0.236,180.159,0.5105,0.2595,137.593,0.007000000000000006,0.04700000000000002,85.13200000000002,23.77945189654294,85.13201326175717
50pEs4BEQlgoZo6rKHNtEA_3AJwUDP919kvQ9QcozQPxg,50pEs4BEQlgoZo6rKHNtEA,3AJwUDP919kvQ9QcozQPxg,0.642,0.487,113.815,0.647,0.237,99.994,0.6609999999999999,0.285,173.365,0.6539999999999999,0.261,136.67950000000002,0.0139999999999999,0.04799999999999999,73.37100000000002,22.865620049541647,73.3710170367019
4E5IBDRu8kJbzUv1qaZM1t_5P40YyCrdZRsoj2vTbSyVI,4E5IBDRu8kJbzUv1qaZM1t,5P40YyCrdZRsoj2vTbSyVI,0.642,0.487,113.815,0.602,0.81,110.996,0.61,0.7340000000000001,204.308,0.606,0.772,157.652,0.008000000000000007,0.07599999999999996,93.31199999999998,43.83794121534449,93.31203129286169
3o8bovLXjsxsFBTXajm1VA_2KVwlelhxKUy8LVV6JypH3,3o8bovLXjsxsFBTXajm1VA,2KVwlelhxKUy8LVV6JypH3,0.642,0.487,113.815,0.664,0.5329999999999999,99.963,0.672,0.476,168.019,0.668,0.5045,133.99099999999999,0.008000000000000007,0.056999999999999884,68.05600000000001,20.17602434202535,68.05602434024486
3o8bovLXjsxsFBTXajm1VA_2Uu1hqObahlzFDbZqjC6CR,3o8bovLXjsxsFBTXajm1VA,2Uu1hqObahlzFDbZqjC6CR,0.642,0.487,113.815,0.664,0.5329999999999999,99.963,0.627,0.53,195.729,0.6455,0.5315,147.846,0.03700000000000003,0.002999999999999892,95.76600000000002,34.03102927476629,95.76600719461997
4qOIb1qgiCGhaQVaZLG4QI_5P40YyCrdZRsoj2vTbSyVI,4qOIb1qgiCGhaQVaZLG4QI,5P40YyCrdZRsoj2vTbSyVI,0.642,0.487,113.815,0.5660000000000001,0.713,109.976,0.61,0.7340000000000001,204.308,0.5880000000000001,0.7235,157.142,0.04399999999999993,0.02100000000000013,94.332,43.327679112202624,94.33201259911716
5Fla3zyOCcIRqrDoKLU0DP_5600nq7TiBraBX2jobyJ3l,5Fla3zyOCcIRqrDoKLU0DP,5600nq7TiBraBX2jobyJ3l,0.642,0.487,113.815,0.8540000000000001,0.456,94.419,0.821,0.509,188.098,0.8375,0.48250000000000004,141.2585,0.03300000000000014,0.05299999999999999,93.679,27.444196704403648,93.67902080508743
5Fla3zyOCcIRqrDoKLU0DP_4O4Z8VFczL8MxIOmqVWc1b,5Fla3zyOCcIRqrDoKLU0DP,4O4Z8VFczL8MxIOmqVWc1b,0.642,0.487,113.815,0.8540000000000001,0.456,94.419,0.895,0.494,174.08900000000003,0.8745,0.475,134.25400000000002,0.040999999999999925,0.03799999999999998,79.67000000000003,20.440325859682396,79.67001961214774
0OCRwXbQRdOZ1OtB4Imsp1_152lZdxL1OR0ZMW6KquMif,0OCRwXbQRdOZ1OtB4Imsp1,152lZdxL1OR0ZMW6KquMif,0.642,0.487,113.815,0.409,0.265,171.838,0.449,0.326,80.126,0.429,0.2955,125.982,0.040000000000000036,0.061,91.712,12.170370998864415,91.71202900928536
0OCRwXbQRdOZ1OtB4Imsp1_1NGs81vxpb2YI71iCLrIhH,0OCRwXbQRdOZ1OtB4Imsp1,1NGs81vxpb2YI71iCLrIhH,0.642,0.487,113.815,0.409,0.265,171.838,0.384,0.306,90.819,0.39649999999999996,0.2855,131.3285,0.02499999999999997,0.04099999999999998,81.01899999999998,17.516379613093562,81.01901423122845
0OCRwXbQRdOZ1OtB4Imsp1_2KYFQfPvp9XvYuGHUoPAex,0OCRwXbQRdOZ1OtB4Imsp1,2KYFQfPvp9XvYuGHUoPAex,0.642,0.487,113.815,0.409,0.265,171.838,0.429,0.287,102.797,0.419,0.276,137.3175,0.02000000000000001,0.021999999999999964,69.04099999999998,23.50450502031472,69.04100640199272
0OCRwXbQRdOZ1OtB4Imsp1_0olEV0xHPcpVOPZfg4MSgR,0OCRwXbQRdOZ1OtB4Imsp1,0olEV0xHPcpVOPZfg4MSgR,0.642,0.487,113.815,0.409,0.265,171.838,0.371,0.24,81.096,0.39,0.2525,126.467,0.03799999999999998,0.025000000000000026,90.742,12.656681960529783,90.74201140045331
