"flow_score","participant_id","var_mood","var_tempo","level_extreme","companionship",".fitted",".resid",".hat",".cooksd",".fixed",".mu",".offset",".sqrtXwt",".sqrtrwt",".weights",".wtres"
0.447408274220278,40,"low","low","not_extreme",1.05687468752865,0.240331377279171,0.207076896941108,0.0283425522291616,0.000183338209390912,0.215284288895587,0.240331377279171,0,1,1,1,0.207076896941108
1.11658376303406,40,"low","low","not_extreme",1.05687468752865,0.240331377279171,0.876252385754885,0.0283425522291616,0.00328282789739223,0.215284288895587,0.240331377279171,0,1,1,1,0.876252385754885
1.43148987541701,41,"high","low","not_extreme",-0.101772273127484,-0.0935833040994733,1.52507317951648,0.0265049614598084,0.00926441838678198,-0.0081064180100439,-0.0935833040994733,0,1,1,1,1.52507317951648
0.447408274220278,41,"high","low","not_extreme",-0.101772273127484,-0.0935833040994733,0.540991578319752,0.0265049614598084,0.0011657832249714,-0.0081064180100439,-0.0935833040994733,0,1,1,1,0.540991578319752
-0.182403950545629,41,"high","low","not_extreme",-0.101772273127484,-0.0935833040994733,-0.0888206464461559,0.0265049614598084,3.14242305382432e-05,-0.0081064180100439,-0.0935833040994733,0,1,1,1,-0.0888206464461559
-1.16648555174236,41,"high","low","not_extreme",-0.101772273127484,-0.0935833040994733,-1.07290224764289,0.0265049614598084,0.00458518753474519,-0.0081064180100439,-0.0935833040994733,0,1,1,1,-1.07290224764289
1.11658376303406,41,"high","low","not_extreme",-0.101772273127484,-0.0935833040994733,1.21016706713353,0.0265049614598084,0.00583347650506192,-0.0081064180100439,-0.0935833040994733,0,1,1,1,1.21016706713353
0.447408274220278,41,"high","low","not_extreme",-0.101772273127484,-0.0935833040994733,0.540991578319752,0.0265049614598084,0.0011657832249714,-0.0081064180100439,-0.0935833040994733,0,1,1,1,0.540991578319752
-1.16648555174236,41,"high","low","not_extreme",-0.101772273127484,-0.0935833040994733,-1.07290224764289,0.0265049614598084,0.00458518753474519,-0.0081064180100439,-0.0935833040994733,0,1,1,1,-1.07290224764289
-0.851579439359406,41,"high","low","not_extreme",-0.101772273127484,-0.0935833040994733,-0.757996135259933,0.0265049614598084,0.00228860464745829,-0.0081064180100439,-0.0935833040994733,0,1,1,1,-0.757996135259933
-0.182403950545629,41,"high","low","not_extreme",-0.101772273127484,-0.0935833040994733,-0.0888206464461559,0.0265049614598084,3.14242305382432e-05,-0.0081064180100439,-0.0935833040994733,0,1,1,1,-0.0888206464461559
-1.52075492817318,41,"low","high","not_extreme",-0.101772273127484,-0.114416662716635,-1.40633826545655,0.0264444919968496,0.00785905775649792,-0.0289397766272053,-0.114416662716635,0,1,1,1,-1.40633826545655
0.447408274220278,41,"low","high","not_extreme",-0.101772273127484,-0.114416662716635,0.561824936936913,0.0264444919968496,0.00125427543395871,-0.0289397766272053,-0.114416662716635,0,1,1,1,0.561824936936913
-0.182403950545629,41,"low","high","not_extreme",-0.101772273127484,-0.114416662716635,-0.0679872878289945,0.0264444919968496,1.8367342561343e-05,-0.0289397766272053,-0.114416662716635,0,1,1,1,-0.0679872878289945
1.11658376303406,41,"low","high","not_extreme",-0.101772273127484,-0.114416662716635,1.23100042575069,0.0264444919968496,0.00602153616675988,-0.0289397766272053,-0.114416662716635,0,1,1,1,1.23100042575069
-0.182403950545629,41,"low","high","not_extreme",-0.101772273127484,-0.114416662716635,-0.0679872878289945,0.0264444919968496,1.8367342561343e-05,-0.0289397766272053,-0.114416662716635,0,1,1,1,-0.0679872878289945
0.801677650651102,41,"low","high","not_extreme",-0.101772273127484,-0.114416662716635,0.916094313367736,0.0264444919968496,0.0033348113232139,-0.0289397766272053,-0.114416662716635,0,1,1,1,0.916094313367736
